CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone features the primitive McConnell Lake Trail providing access to  Leland Lakes, McConnell Lake,  Horseshoe Lake, and 4 Qs Lakes, Trailhead access is thru the Rockbound Trailhead at Wrights Lake.   Reservable Quota - 10","296","Lelands","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Lake Schmidell and is accessible from the Rockbound Trailhead.  Reservable Quota - 5","297","Schmidell","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone  includes Lyons Lake and Sylvia Lake.  Access is from the Lyons Creek Trailhead  via the Lyons Creek Trail, or on the Bloodsucker Trail starting from the Wrights Lake Horse Camp.    Reservable Quota - 8","298","Lyons","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Horsetail Falls, Avalanche Lake, Pitt Lake, Ropi Lake, Osma Lake, Toem Lake, and Gefo Lake, This is an off -trail area that is accessible via  the Ralston or Echo Lakes Trailheads and primitive routes.   Reservable Quota - 10","299","Avalanche","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Shadow Lake, Stony Ridge Lake and Rubicon Lake.  It is accessible from Meeks Bay Trail head.  A section of the Tahoe-Yosemite Trail passes thru.                                                          Reservable Quota - 10","300","Stony Ridge","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","The zone includes Triangle Lake and Lost Lake and is accessible from the Echo Lakes Trailhead.   A primitive route enters this zone from the Glenn Alpine Trailhead. Reservable Quota - 2","301","Triangle","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","302","Buck Island","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","303","Bayview","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","304","Pyramid Creek (Twin Bridges)","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Lake of the Woods, a Special Management area with designated campsites and multiple restoration sites, and Frata Lake.  Access is thru  the Echo Lakes or Ralston Trailheads.  Reservable Quota - 10","305","Lake of the Woods","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","306","Lyons Creek","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","Highland Lake and Lake Zitella are in this off trail zone.  Access is via a primitive route off the McConnell LakeTrail near Horseshoe Lake.     Reservable Quota - 4","307","Highland","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This western slope zone is accessible from the Van Vleck Trailhead via the Red Peak Trail,  or from the Barrett Lake 4WD Trail terminous at Barrett Lake..  It includes   Lake #3 and Lake #5.          Reservable Quota - 4","308","Lakes #3 and #5","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","309","Loon Lake","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","310","Eagle Falls","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This  large area at the north end of the Wilderness is accessible from the Meeks Bay Trailhead or Richardson Lake.  A section of the Pacific Crest Trail passes thru. Reservable Quota - 5","311","General Creek","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Rubicon Reservior, Fox Lake, and a section of the  Rubicon River.    It is accessible from Loon Lake Trailhead.   Reservable Quota - 12","312","Rubicon","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","313","Glen Alpine","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","314","Van Vleck","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","315","Rockbound","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Ralston Peak and includes Cup Lake and Saucer Lake.  Access is from the Ralston Trailhead.    Reservable Quota - 2","316","Ralston","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Forni Lake, Tells, Silver and McConnell Peaks, and  sections of the Red Peak and Highland Trails.   Access is thru the Van Vleck Trailhead.              Reservable Quota - 6","317","Tells","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","318","Echo","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","319","General Creek","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","320","Ralston","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","321","Cathedral","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","322","Tallac","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","323","Meeks Bay","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This is a Trailhead.","324","Twin Lakes","Trailhead",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This Zone includes Lawrence Lake, Top Lake, and Lake #9.  Access to this area is via the Red Peak Trail from the Van Vleck Trailhead, or the terminous of the Barrett Lake 4WD Trail at Barrett Lake.    Reservable Quota - 4","325","Lawrence","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This Zone features the primitive Red Peak Stock Trail.  Trailhead access is from the Rockbound Trailhead via the Rockbound Trail and Willow Flat Primitive Trail.        Reservable Quota - 3","326","Red Peak","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes the upper Rubicon River watershed in Rockbound Valley, Clyde Lake, Mosquito Pass and the north shore of Lake Aloha.  Primary access is from the Echo Lake Trailhead.  Additional access from the Rockbound Trailhead.                           Reservable Quota - 6","327","China Flat","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone has Fontanillis Lake, Dicks Lake with the Pacific Crest Trail as its main trail artery.  Access is from  Eagle Falls or Bayview Trailheads, Lake Tahoe.                  Reservable Quota - 8","328","Dicks","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone inlcudes Kalmia Lake, Snow Lake, and Tallac Lake. This is an off trail zone.  Reservable Quota - 3","329","Kalmia","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone is located in the center of the Wilderness on the eastern slope of the Rockbound Valley and includes Dicks and Jacks Peaks.    Reservable Quota - 2","330","Dicks Peak","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Middle Velma Lake and is accessible from the Bayview or Eagle Falls Trailheads out of Emerald Bay, Lake Tahoe.  The Pacific Crest Trail passes by to the west.      Reservable Quota -10","331","Middle Velma","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Lower Velma Lake, Upper Velma Lake, Azure Lake, and Granite Lake.  Access to this zone is from Bayview or Eagle Falls Trailheads out of Emerald Bay, Lake Tahoe.    Reservable Quota - 20","332","Lower Velmas","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Lake Lois and is accessible from the Rockbound Trailhead.                      Reservable Quota - 4","333","Lois","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This Zone is designed specifically for Eagle Lake. This is a Special Management area with designated campsites.  Access is from the Eagle Falls Trailhead.   High day use.   Reservable Quota - 3","334","Eagle","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Maude Lake, The Jones Fork of Silver Creek, and Willow Flat.  Access is via the Rockbound Trail from the Rockbound Trailhead at Wrights Lake.        Reservable Quota - 6","335","Maud","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone consists of Lake Doris which is on the eastern side of Rockbound Pass.  Access is from the Rockbound Trailhead at Wrights Lake.  Reservable Quota - 3","336","Rockbound Pass","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone consists of of the southern end of the Crystal Range including Mt. Price, Pyramid Peak, and the western shore of Lake Aloha.  Trailhead access includes Lyons Creek, Twin Lakes, Rockbound and Echo Lake Trailheads. .  Reservable Quota - 6","337","Mt. Price","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Half Moon Lake and Alta-Morris Lake.  Access is thru the Glen Alpine Trailhead.  A section of the PCT passes thru.   Reservable Quota - 3","338","Half Moon","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Gilmore Lake and Mt Tallac.  Access is thru Glen Alpine Trailhead for Gilmore Lake and  Mt. Tallac Trailhead  for Mr. Tallac.   Reservable Quota  - 9","339","Gilmore","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone features Cathedral Lake, accesible from Glen Alpine Trailhead, and Floating Island Lake, accessible from Mt. Tallac Trailhead.   Reservable Quota - 2","340","Cathedral","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone consists of Tyler Lake, Gertrude Lake and Umpa Lake and is accessible from the Twin Lakes or Rockbound Trailheads out of Wrights Lake.  Reservable Quota - 4","341","Tyler","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Twin Lakes,  Island Lake and Boomerang Lake.  Access is via the Twin Lakes Trailhead.  High day use at Twin Lakes.   Reservable Quota - 10","342","Twin","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Lake Aloha, Heather Lake, Lake Leconte, Jabu Lake, Lake Lucille and Lake Margery.   The PCT passes thru.  Access is thru the Echo Lakes Trailhead.  High day use at Lake Aloha.  Reservable Quota - 18","343","Aloha","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Susie Lake and is accessible from the Glen Alpine Trailhead.  Reservable Quota - 4","344","Susie","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Grass Lake and is accessible from the Glen Alpine Trailhead. - Reservable Quota - 4","345","Grass","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone includes Grouse Lake and Hemlock Lake,  a Special Management area with designated campsites and restoration sites.  Access is from the Twin Lakes Trailhead. High day use at Grouse Lake.   Reservable Quota - 6","346","Hemlock","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone surrounds Smith Lake and is accessible from the Twin Lakes Trailhead. The Grouse Lake Trail  from Hemlock Lake to Smith Lake is primitive.                        Reservable Quota - 3","347","Smith","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This off trail zone contains Waca Lake and Pyramid Lake.  Access is via the Echo Lakes Trailhead.    Reservable Quota - 3","348","Waca","Entry Point",""
"2014-05-02 18:32:16","Desolation Wilderness","233261","2018-07-05 05:16:24","0","0","No","This zone contains American Lake, Channel Lakes, Desolation Lake and Chain Lake.  Access to these lakes is thru the Echo Lakes Trailhead.   Reservable Quota - 5","349","American","Entry Point",""
